audio_filename,start_time,end_time,transcription
Kelma_Akram_BenYedder_TEDxCarthage,117.025,122.201,تعرفت على زوز ولاد يعملوا الكيف منظمين يخدموا بالليل يقراوا في النهار
Kelma_Akram_BenYedder_TEDxCarthage,122.201,125.43,قالوا لي آ أكرم أحنا ولاد باب الله
Kelma_Akram_BenYedder_TEDxCarthage,125.43,127.432,ماعناش على شكون إنعملوا
Kelma_Akram_BenYedder_TEDxCarthage,127.432,129.369,يلزمك تقلع بلاصتك
Kelma_Akram_BenYedder_TEDxCarthage,129.369,133.938,وسمعتهم وحطيت في مخي وعديت كل عام بعامه
Kelma_Akram_BenYedder_TEDxCarthage,133.938,140.227,وصلت للمتريز بش نعمل الميموار متاعي ثمة sujet عجبني لي هو اللا ال webmarketing
Kelma_Akram_BenYedder_TEDxCarthage,140.227,143.539,puisque بروفتنا ماهاش à jour برشا donc ماهيش ملمة بيه برشا
Kelma_Akram_BenYedder_TEDxCarthage,143.539,147.546,عملت des recherches sur internet وتعرفت على ثلاثة مالناس
Kelma_Akram_BenYedder_TEDxCarthage,147.546,150.854, يسرى مروان وذكرى
Kelma_Akram_BenYedder_TEDxCarthage,150.854,152.796,عباد ما نعرفهمش جملة
Kelma_Akram_BenYedder_TEDxCarthage,152.796,154.535,ما شدوش عليا المعلومة
Kelma_Akram_BenYedder_TEDxCarthage,154.535,157.642,أما surtout غرموني بال webmarketing
Kelma_Akram_BenYedder_TEDxCarthage,157.642,165.399,ياخي وقتها عملت بلوق حطيت فيه آ l'adresse mail متاعي هكا إنبر شوية عال l'actualité تاع الكومينيكاسيون في تونس
Kelma_Akram_BenYedder_TEDxCarthage,165.399,167.541,وال période هذيكا آنا مستراسي عالخدمة
Kelma_Akram_BenYedder_TEDxCarthage,167.541,172.036,jeune diplômé وين بش نلقى خدمة نخدم في centre d'appel ما إنحبش إنعدي حياتي في centre d'appel
Kelma_Akram_BenYedder_TEDxCarthage,172.036,175.746,نهار آنا مكونكتي ويجيني mail من عند agence web
Kelma_Akram_BenYedder_TEDxCarthage,175.746,179.942,اللي قالوا لنا أحنا أول agence web في تونس
Kelma_Akram_BenYedder_TEDxCarthage,179.942,182.634,البروفيل متاعك عجبنا إيجا عدي أنتريتيان
Kelma_Akram_BenYedder_TEDxCarthage,183.753,187.713,مشيت عديت أنتريتيان sans grande conviction وخطفت
Kelma_Akram_BenYedder_TEDxCarthage,189.21,192.235,الحاجة لي علمتها لي إنو نكون optimiste
Kelma_Akram_BenYedder_TEDxCarthage,192.235,194.57,باب تحل وما نعرش عليه منين
Kelma_Akram_BenYedder_TEDxCarthage,194.57,196.933,وقدمت في الكاريار متاعي
Kelma_Akram_BenYedder_TEDxCarthage,196.933,201.171,وعرفت آ برشا عباد اللي ثمة لي شكون منهم موجود هوني
Kelma_Akram_BenYedder_TEDxCarthage,201.171,203.431,اللي مدوا لي يديهم وقت اللي آنا نستحق
Kelma_Akram_BenYedder_TEDxCarthage,203.431,206.113,اللي آ آمنوا بيا و surtout خلاوني نمن بروحي
Kelma_Akram_BenYedder_TEDxCarthage,207.14,215.265,أما وقتها j'étais obsédé برشا بالكاريار متاعي متاع خدمة شهرية مصروف mode de vie monotone برشا
Kelma_Akram_BenYedder_TEDxCarthage,216.701,218.298,وقتها تعرفت على طفلة
Kelma_Akram_BenYedder_TEDxCarthage,222.385,223.16,سارة عربي
Kelma_Akram_BenYedder_TEDxCarthage,227.89,232.466,en fait آنا كنت هكا ياسر carré في مخي وهي elle était du genre اللي تكلمني الصباح تقومني
Kelma_Akram_BenYedder_TEDxCarthage,232.466,233.958,صباح خير ووه
Kelma_Akram_BenYedder_TEDxCarthage,236.175,238.525,ديجا ووه وأكثر من آمال كربول تستعملها mais bon
Kelma_Akram_BenYedder_TEDxCarthage,240.938,244.594,علمتني أول حاجة إنو آ الصباح إنحط تاليفوني silencieux
Kelma_Akram_BenYedder_TEDxCarthage,246.14,248.517,أما surtout علمتني إنحب
Kelma_Akram_BenYedder_TEDxCarthage,248.517,250.206,و وعلمتني نحلم
Kelma_Akram_BenYedder_TEDxCarthage,250.206,252.821,وعلمتني إنو ماثماش fatalité
Kelma_Akram_BenYedder_TEDxCarthage,252.821,254.716,إنو الدنيا إنجموا إنبدلوها
Kelma_Akram_BenYedder_TEDxCarthage,254.716,260.589,أما اللي خلاني نبروفوكي آ le changement c'est malheureusement pas une rencontre mais un départ
Kelma_Akram_BenYedder_TEDxCarthage,261.764,263.007,en fait بابا مرض
Kelma_Akram_BenYedder_TEDxCarthage,263.007,265.071,وإستحق شكون يتبرع له بكبدة
Kelma_Akram_BenYedder_TEDxCarthage,266.332,267.826,حطيناه sur liste d'attente
Kelma_Akram_BenYedder_TEDxCarthage,267.826,269.168,وقعدنا نستناوا
Kelma_Akram_BenYedder_TEDxCarthage,270.922,273.683,كل نهار نستناوا بش يكلمونا يقولوا لنا لقينا شكون
Kelma_Akram_BenYedder_TEDxCarthage,273.683,277.387,كل نهار تقوم الصباح وتقول آ علاش هو
Kelma_Akram_BenYedder_TEDxCarthage,278.826,281.655,كل نهار تشوف فيه يموت قدامك وما تنجم تعمل حتى شي
Kelma_Akram_BenYedder_TEDxCarthage,281.655,284.65,قعدنا هكاكا ستة شهر ستة شهر كاملين
Kelma_Akram_BenYedder_TEDxCarthage,285.744,288.045,و le vingt et un mars deux mille treize بابا توفى
Kelma_Akram_BenYedder_TEDxCarthage,289.377,291.603,حزنت على بابا صحيح
Kelma_Akram_BenYedder_TEDxCarthage,291.603,292.869,أما
Kelma_Akram_BenYedder_TEDxCarthage,293.866,296.526,بابا الله يرحمه كان عياش وعاش مليح
Kelma_Akram_BenYedder_TEDxCarthage,296.526,298.524,حزنت على روحي أكثر
Kelma_Akram_BenYedder_TEDxCarthage,298.524,301.72,خاطر في ال période هذيكا ثمة برشا كلام كنت إنحب نقوله لبابا
Kelma_Akram_BenYedder_TEDxCarthage,301.72,304.268,كنت إنحب نقول له آ قداش إنحبه
Kelma_Akram_BenYedder_TEDxCarthage,304.268,306.372,كنت إنحب نحكي له على دنيتي
Kelma_Akram_BenYedder_TEDxCarthage,306.372,309.187,أما ما نجمتش خاطر ماعنديش وقت
Kelma_Akram_BenYedder_TEDxCarthage,309.187,312.643,على خاطر ال période هذيكا شادة بعضها خدمة وإنروح بالخدمة للدار
Kelma_Akram_BenYedder_TEDxCarthage,312.643,314.542,إنسلم على بابا وندخل لبيتي نخدم
Kelma_Akram_BenYedder_TEDxCarthage,315.72,316.356,قلت يزي
Kelma_Akram_BenYedder_TEDxCarthage,317.644,325.465,مش هاذي العيشة ماهياش خدمة أكهو والعباد لي عرفتهم الكل كل واحد عطى le plus متاعه بش خلاني وقتها يلزمني نعمل ال changement
Kelma_Akram_BenYedder_TEDxCarthage,325.465,328.32,ما عادش est ce que نمن بيه ولا ما نمنش أما يلزمني نبروفوكيه
Kelma_Akram_BenYedder_TEDxCarthage,329.336,335.851,جيت إنلوج نلقى كيف ما بابا ثمة ثلاثة آلاف تونسي ثلاثة آلاف تونسي يستناوا في متبرع
Kelma_Akram_BenYedder_TEDxCarthage,336.915,342.701,ثلاثة آلاف بو ثلاثة آلاف آ أم ثلاثة آلاف أخت وثلاثة آلاف عايلة متعذبة
Kelma_Akram_BenYedder_TEDxCarthage,344.227,352.351,ووقتها كلمت الجماعة اللي نعرفهم في الكومينيكاسيون صحابي قتلهم آ لولاد آش قولكم نعملوا compagne الهدف السامي متاعها حاجة بركا
Kelma_Akram_BenYedder_TEDxCarthage,354.269,357.377,إنمنعوش واحد مالثلاثة آلاف هذوكم يزي
Kelma_Akram_BenYedder_TEDxCarthage,358.884,362.738,تبعوني وخدموا معايا بلاش فلوس قالوا لي أكرم اللي تحب نعملوه نعملوه
Kelma_Akram_BenYedder_TEDxCarthage,366.077,368.758,جينا إنشوفوا علاش العباد متبلوكيين مع ال don d'organes
Kelma_Akram_BenYedder_TEDxCarthage,370.034,372.883,السؤال لول هو est ce que حرام ولا مش حرام
Kelma_Akram_BenYedder_TEDxCarthage,372.883,375.081,أحنا جينا إنشوفوا نلقاوها ماهياش حرام
Kelma_Akram_BenYedder_TEDxCarthage,375.081,382.885,باهي وقتاش إنولي متبرع نمشيش آنا إنحطها في آ بطاقة التعريف متاعي إنولي آنا ندخل لكوما الطبة يجبدوا الفيشة ديراكت ما يحبوش يمنعوني
Kelma_Akram_BenYedder_TEDxCarthage,382.885,387.285,آ ماهوش صحيح ما تولي متبرع كان آ في حالة موت دماغي
Kelma_Akram_BenYedder_TEDxCarthage,387.285,398.494,آش معناها موت دماغي معناها ال المخ ياقف وما عادش يرجع يخدم يقعد القلب يدق أربعة وعشرين ساعة إمبعد حتى هو يوقف وقتها وين تصير عملية التبرع
Kelma_Akram_BenYedder_TEDxCarthage,398.494,401.889,باهي كي نتبرع آنا شكون بش يستنفع
Kelma_Akram_BenYedder_TEDxCarthage,401.889,404.074,ثماش آ ترافيك في الحكاية
Kelma_Akram_BenYedder_TEDxCarthage,404.074,405.532,لا ما ثمة حتى ترافيك
Kelma_Akram_BenYedder_TEDxCarthage,405.532,409.75,نلقاوه c'est un système informatisé et tout à fait transparent
Kelma_Akram_BenYedder_TEDxCarthage,409.75,418.942,والسؤال الأهم هو كيفاش خاطر نلقاوا اللي ثمة برشا عباد ماعندهمش ils sont pas contre don d'organes أما ما يعرفوش كيفاش يلزمني إنبدل بطاقة التعريف
Kelma_Akram_BenYedder_TEDxCarthage,418.942,420.829,آ ثمة فورميلار يلزمني إنعمره
Kelma_Akram_BenYedder_TEDxCarthage,421.897,424.049,alors que هي الحكاية أسهل ببرشا
Kelma_Akram_BenYedder_TEDxCarthage,424.049,429.219,يكفي إنك تحكي مع عايلتك يكفي إنك تحكي مع صحابك
Kelma_Akram_BenYedder_TEDxCarthage,429.219,431.617,بش تقول لهم راني آنا نتبرع
Kelma_Akram_BenYedder_TEDxCarthage,431.617,435.724,هذاكا علاش لنصينا compagne سميناها كلمة
Kelma_Akram_BenYedder_TEDxCarthage,437.043,439.701,كلمة خرجت le vingt et un mars اللي فات
Kelma_Akram_BenYedder_TEDxCarthage,441.181,445.511,pour rendre hommage à mon père صحيح أما surtout pour changer les choses
Kelma_Akram_BenYedder_TEDxCarthage,445.511,450.028,compagne عملناها avec صفر budget juste العباد عاونونا
Kelma_Akram_BenYedder_TEDxCarthage,450.028,452.235,شنوا عملنا في ال site
Kelma_Akram_BenYedder_TEDxCarthage,452.235,456.491,آ حطينا فيه les réponses لل les interrogations لي عند العباد
Kelma_Akram_BenYedder_TEDxCarthage,456.491,458.137,اللي شفناهم مبكري
Kelma_Akram_BenYedder_TEDxCarthage,458.137,469.047,وال plus ce que حطينا un bouton اللي ينجم l'internaute فيه يكليكي عليه ويبارتاجي مع صحابه ويبارتاجي مع عايلته ويقول لهم راني نتبرع سهلنا الحكاية عاللخر
Kelma_Akram_BenYedder_TEDxCarthage,469.047,472.234,في ثلاثة أيام on a eu presque vingt mille visiteurs
Kelma_Akram_BenYedder_TEDxCarthage,474.522,477.603,و le plus important c'est que شفنا ال changement قاعد يصير
Kelma_Akram_BenYedder_TEDxCarthage,477.603,485.042,شفنا لي العباد تحكي مع عايلاتها العباد تحكي مع صحابها آ العباد تسئل et ça c'était le but
Kelma_Akram_BenYedder_TEDxCarthage,487.678,489.761,أما مش وحدي عملته هذايا الكل
Kelma_Akram_BenYedder_TEDxCarthage,489.761,492.347,العباد الكل لي عرفتهم في حياتي عاونوني
Kelma_Akram_BenYedder_TEDxCarthage,492.347,495.297,لو كان آ مش موتة بابا ماكنتش نعمل هذايا
Kelma_Akram_BenYedder_TEDxCarthage,496.422,499.587,واليوم نقول لكم مازال مازال برشا زادا
Kelma_Akram_BenYedder_TEDxCarthage,499.587,501.076,واليوم مستحق لكم ليكم إنتوما
Kelma_Akram_BenYedder_TEDxCarthage,502.1,504.806,شكون فيكم آ يمن بال changement
Kelma_Akram_BenYedder_TEDxCarthage,504.806,509.004,شكون فيكم يمن اللي آ مع بعضنا إنجموا إنحركوا الدنيا
Kelma_Akram_BenYedder_TEDxCarthage,509.004,513.9099375,شكون فيكم يقول اللي آ ثلاثة آلاف تونسي هاذوما يستحقوا شكون يمنعهم
Kelma_Akram_BenYedder_TEDxCarthage,514.971,517.4059375,شكون فيكم اليوم بش يقوم يقول آنا نتبرع
Kelma_Akram_BenYedder_TEDxCarthage,517.4059375,519.048,كلمة منك ترجع الروح
Kelma_Akram_BenYedder_TEDxCarthage,519.048,519.994,آنا نتبرع
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,5.163,11.105,إسمي بسام عمري خمسة وعشرين سنة وعندي master en préparation physique et mentale أوكي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,11.105,13.911,يعني في ال sport قريت في ineps قصر سعيد
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,13.911,18.577,لكن ال passion متاعي ça n'a rien à voir بديبلومي أوكي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,18.577,25.644,ديبلومي في ال sport préparatoire physique mentale تريني كذا كذا لكن ال passion متاعي هي les jeux vidéos
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,25.644,29.381,عمركمش ريتوا واحد يخلص باللعب
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,30.421,36.435,تلعب بش تخلص شد ألعب ال jeu هذيا تو إنخلصك فلوس magnifique وللا طيارة عاللخر الحكاية
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,36.435,40.001,so قلت why not why not هذيا حاجة ياسر مزيانة
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,40.001,42.412,كي كنت صغير كنت مغروم برشا بالتصوير
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,42.412,52.639,du coup إمبعد كيفاش حليت ال chaîne youtube بعد كي تحل ال youtube le plateforme تحلت في تونس عام ألفين وعشرة وقت اللي هرب بن علي معناها حل لنا ال youtube برشا آفاق تحلت à travers le youtube
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,52.639,59.245,so قعدت نتفرج برشا في ال communauté الفرنساوية أوكي منهم un youtubeur إسمه diablox neuf ما نعرش كان تعرفوه
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,59.245,62.133,diablox neuf هذايا كان l'idole متاعي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,63.398,66.231,كي كنت صغير نعدي برشا وقت قدام ال pc
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,66.231,72.298,minimum minimum سبعة ثمانية سوايع قدام pc ما تحكيش سبعة ثمانية سوايع وآنا نلعب
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,72.298,77.362,تجي أمي ولا بابا يحل الباب يدخل يلقاني يلعب يا ولدي مازلت تلعب الفطور برد
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,77.362,86.007,لحظة هاو جيت نمشي نرجع نلعب تعاود ترجع العشاء كيف كيف لين ساعات ننسى الفطور carrément تنسى روحك عمركمش واحد ينسى روحه ونسى ما فطرش
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,86.007,91.243,ah oui بالرسمي عنا فطور نمشي نفطر tellement tellement تبدى لاهي باللا بال les jeux معناها
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,92.485,95.83,عادة منهم مرة صارت ثورة في الدار
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,95.83,109.185,جاني أمي وبابا وكذا كيفاش ما عادش ثمة pc ما عادش ثمة لعب ما عادش ثمة ما نعرفش شنوا ماهو ça y est تلهى بقرايتك ومستقبلك تخرج بعد entraîneur كذا كذا مسمار في حيط كيما كان يحكي و voilà
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,109.185,120.146,so قتلهم نهارة لي تجيكم ال bulletin فيها moyenne خايبة ولا نهارة لي تجيكم bulletin فيها مدوبل ولا يرسب بيعوه ال pc وخوذوا حقه
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,121.359,125.621,ما دام آنا قاعد نقرى وناجح وأموري مريقلة ما يدور بيا حد
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,125.621,127.346,وهذاكا لي صار
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,127.346,131.108,آنا à la base رابح عام في القراية يعني خذيت ال bac presque عمري سبعتعش
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,131.108,135.436,خذيت ال licence متاعي presque عمري vingt et un و vingt trois ans خذيت ال master باهي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,136.656,138.454,علقتهم الثلاثة في الحيط هكا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,138.454,146.605,كل واحدة فوق واحدة فوق لخرى تلفتت لهم c'est bon هوكا اللا الأمنية متاعكم تحققت هوكا bac plus cinq لصقوا في الحيط
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,146.605,152.59,توا سيبني خنعيش حلمي سيبني خنعيش ما دام مازلت صغير وكل إنجم نعمل كل شي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,152.59,154.802,bref باش بديت
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,154.802,158.817,عاودت بديت بآكا ال pc portable تعرفوه آكا ال pc portable آكا اللي يسخن يتسكر
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,158.817,164.732,تبدى في طمبك الخدمة متاعك تلقاك تخدم في حاجة shut down تسكر وإنت يا ربي يا ربي علاه هكا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,164.732,166.476,eh ben آنا بديت بآكا ال pc هذاكا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,166.476,170.769,يعني إذا كان نهار تعديت عال pc هذاكا يعني تنجم تحقق كل شي في حياتك راهو
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,170.769,176.619,والله ماعندكمش فكرة قداشه آ مغير ما نذكروا les marques sûrement عرفتوه خاطر ال pc حتى هو يعمل أكاكا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,179.076,185.453,كيما قتلكم بديت à travers ال pc هذاكا و puisque آنا نلعب les jeux vidéos les jeux vidéos لازمهم des pc قويين برشا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,186.467,191.773,pour avoir un pc gamer ما تفككش من زوز ملاين زوز ملاين ونص un vrai pc gamer
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,191.773,200.301,tu imagines إنت بطال مازلت كي تخرجت تمشي لبوك ولا أمك بابا بالله ال pc بقداش بزوز ملاين واش آش بش تعمل بش تلعب les jeux
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,200.301,204.547,تي مهبول إنت شكون بش تقول لك تي إنبيعك و ثماش ما تجيب لي حق آ
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,205.663,212.705,du coup آش خممت قعدت بيني وبين روحي قلت لازمني نشري pc gamer مهما كانت les conditions نتصرف
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,212.705,215.046,بيني وبين روحي آنا شنوا les points forts لي فيا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,216.195,222.37,نلقى روحي مازلت صغير مازلت jeune healthy إنجم نسهر إنجم نتعب إنجم إنهارد ووركي بالقدا معناها
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,222.37,225.149,قلت بش نخدم ليلا نهارا مهما كانت الخدمة
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,226.147,227.177,وأذاكا لي صار
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,227.177,233.463,pendant presque تسعة عشرة أشهرة تسعة عشرة أشهرة إنعزلت عالعالم
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,233.463,239.061,لا نعرف شش معنتها قهوة لا نعرف شنو معنتها أصحاب لا نعرف شمعنتها بنات ما نعرف حتى شي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,239.061,245.876,و c'est c'est très important راهو إنك تنعزل بالرسمي تدخل في في في عالم آخر وحدك شنيا خدمت
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,245.876,260.863,آ كنت إنريني athlétisme رانيت في club css football آ l'académie des jeunes et au même temps surveillant في ال l'internat في الليل هاذم ثلاثة ونقرى deuxième année master ونقد في les vidéos متاعي عال youtube بش نجمت شريت حق unité
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,260.863,264.408,معناها تصور روحك تخدم تسعة أشهرة بش تدبر زوز ملاين واش معنتها
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,265.775,272.558,أ لمدتهم الفلوس هكا قتله أعطيهم لي خمسة آلاف كان لزم ولا ع باش يظهروا برشا عرف بش نظهر واحد عمل effort كبير معناها
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,272.558,278.669,مشيت وقتها seller معروف في تونس ما لازمناش إنسميوا les marques بش إنحاول le maximum possible
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,278.669,286.428,مشيت ل seller معروف في تونس حطيت له الفلوس قتله أعطيني أقوى pc بال بالفلوس هذوما متاعك ben متاعي plutôt وبجنبي الوالد
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,287.506,292.531,مشى وجاء قال لي إسمعني تعرف كان إنزيد مية وخمسين دينار تاخو يا ولدي قطعة موش normal
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,292.531,297.122,عملت أكا تلفتت لل لبابا عمتله هكا شنوا يعمل لي
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,297.122,302.172,قال لي هاني جبتك شو جبتني يا يقصد مالدار للواحد معناها شوف كيفاش خممها معايا أمان
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,302.172,307.504,قتله شنوا هاني جبتك كت مية وخمسين توا قال لي إي وإمبعد بش تمشي تشري بش تمشي تلعب بيه les jeux
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,307.504,310.197,قتله تتشوف les jeux هذوكم نهار آخر آش بش يعملوا
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,311.235,314.19,قال لي خويا تفندق في فلوسك قال لي كان مشيت عملت حاجة أخرى خير لك
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,314.19,318.701,قتله يا خويا آنا حر في فلوسي وآنا حر عرق جبيني قتله هذوكم آنا حر وين إنحطهم
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,320.191,332.034,ميسالش زاد آك المية وخمسين حاصيلو بالسيف خرجهم هكا عطاهم وروحت بآكا ال pc gamer وما نحكي لكمش إل déjà عطيته إسم اللي هو إسمه تيتان يعيطوا له تيتان حمد لله sûrement برشا يعرفوه لهنا شكون يعرفه
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,332.034,336.252,كعبات تيتان الحمد لله معناها علاش الحمد لله على خاطر يخدم les jeux الكل
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,336.252,340.242,حمد لله كيما يقولوا فهمتها و juste هكا parenthèses صغيرة
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,341.549,346.841,باهي شريت ال pc هذاكا ومن وقتها بدات بالرسمي أحلام تكبر بالشوية بالشوية
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,348.887,350.524,بدات الأحلام تكبر وبديت
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,351.657,356.679,معنتها ال nombre d'abonnés يكبر ال nombre de vues يكبر ال popularité بدات تكبر
Il_faut_viser_la_lune_car_en_cas_dechec_on_atterrit_dans_les_etoiles_Bassem_Sayedi_TEDxNabeul,356.679,364.929,قبل كنت نمشي في الشارع tranquille كأيها الناس توا في اللحظة هاذي إذا كان نتعدى قدام lycée ولا collège ما تفكنيش من نص ساعة ولا ساعة غير ربع تصاور
